timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,cbse_vwap,ecart_type,vwmp_upper
2021-02-24 11:55:00,39130560.38,50328.87,50395.0,50317.58,50380.0,47.26871129,2380607.5138976234,50363.28363792851,17.789745606874785,50340.56
2021-02-24 12:00:00,56597697.4,50379.99,50646.09,50373.62,50603.66,66.50394398,3359032.845850312,50508.776545049535,73.98619408923507,50529.3
2021-02-24 12:05:00,65638803.71,50603.66,50773.92,50501.0,50534.86,79.83817738,4042201.573227786,50629.933020494835,73.83192077274414,50668.54
2021-02-24 12:10:00,62284478.01,50557.5,50877.05,50368.45,50851.89,47.58877465,2408019.7601465634,50600.58339086829,142.28642935939226,50775.01
2021-02-24 12:15:00,58886915.9,50846.8,50950.25,50752.62,50768.53,59.552723220000004,3028349.344073174,50851.56782647586,51.581358510284375,50921.49
2021-02-24 12:20:00,68849750.56,50768.54,51140.15,50516.28,51127.27,81.62323636,4162246.7450983613,50993.40495077574,119.50371589094013,51046.19
2021-02-24 12:25:00,79264320.82,51129.79,51216.87,50858.14,51143.17,140.96894602,7200105.485749106,51075.82690394514,67.67657105320939,51162.9
2021-02-24 12:30:00,77718322.32,51162.91,51279.84,51039.0,51271.69,96.62121711,4942922.486539652,51157.73361571611,54.363591408178074,51258.45
2021-02-24 12:35:00,79578764.91,51279.51,51332.84,51071.15,51195.26,115.92052436,5935485.703821228,51203.06120586657,51.990186101678134,51181.13
2021-02-24 12:40:00,77986341.54,51195.26,51199.31,50900.84,50906.76,131.86971019,6734022.332006099,51065.724815074,90.17118155517335,51050.14
2021-02-24 12:45:00,65253818.4,50903.01,51084.45,50897.3,51032.74,113.68083768,5794469.039716788,50971.378800248014,58.065920813519384,50929.0
2021-02-24 12:50:00,68511388.62,51032.74,51043.78,50807.4,50849.99,79.80784254,4063895.0473215897,50920.99871368844,67.21057337271118,50988.21
2021-02-24 12:55:00,91606208.24,50849.99,50850.0,50635.86,50738.3,135.16242726,6861520.9860134125,50765.00270903327,55.53589095213187,50731.35
2021-02-24 13:00:00,65730431.98,50738.3,51123.31,50733.36,50972.5,92.32955245,4705853.680894163,50968.011389880456,99.14468099605978,50858.38
2021-02-24 13:05:00,105447413.71,50972.5,50977.27,50514.93,50580.83,205.10449219,10383181.80064555,50623.86342580452,87.61506580789248,50700.3
2021-02-24 13:10:00,79274713.67,50573.27,50724.67,50395.21,50441.83,125.76488643,6357298.865251276,50549.07650069489,77.21296091783759,50500.26
2021-02-24 13:15:00,173962284.6,50440.0,50449.06,49522.74,49565.85,367.16184097,18320745.045378994,49898.281904725336,182.2801042228256,49894.41
2021-02-24 13:20:00,123725619.13,49566.4,49969.69,49474.58,49834.71,214.84760817,10686438.551508164,49739.620759717414,138.7366680429962,49579.24
2021-02-24 13:25:00,98783239.97,49839.01,49969.69,49559.08,49616.95,173.82003413,8666154.251626104,49857.050684644826,99.93180086977445,49910.11
2021-02-24 13:30:00,172619146.75,49780.06,49790.68,49000.0,49154.78,391.54552308,19304882.299692903,49304.31115093752,194.62006523960588,49294.48
2021-02-24 13:35:00,121414118.1,49141.86,49529.06,49123.6,49264.33,144.77628509,7142698.855600457,49336.11089109109,91.39572131529043,49434.86
2021-02-24 13:40:00,90887591.21,49258.55,49547.85,49257.69,49499.58,136.16165975,6733750.83953585,49454.08899905724,58.87059984899263,49359.29
2021-02-24 13:45:00,105114597.4,49492.84,49867.0,49302.92,49745.18,155.62953332,7714396.160181555,49568.9731608941,167.58331876872347,49459.35
2021-02-24 13:50:00,70143538.91,49745.19,49782.85,49534.37,49644.95,78.48920024,3897152.467177801,49652.08532207361,71.25041756451618,49703.91
2021-02-24 13:55:00,74960621.75,49652.88,49652.88,49371.9,49479.41,73.23749044,3623845.6668286207,49480.74606403213,50.62485415544937,49485.0
2021-02-24 14:00:00,84283447.75,49479.41,49804.39,49479.4,49776.92,78.70282244,3908227.236790773,49658.03151177017,70.03186194965713,49679.08
2021-02-24 14:05:00,85496722.2,49775.0,49788.29,49288.0,49365.97,86.48552499,4284337.556323468,49538.20372621719,147.09239252152932,49372.43
2021-02-24 14:10:00,102741474.71,49354.82,49461.7,49150.0,49434.83,102.16882393,5035997.190002932,49290.938236240225,70.35922951899369,49259.02
2021-02-24 14:15:00,91031458.21,49434.83,49659.09,49287.49,49649.32,94.83006982,4691300.457916654,49470.60006199891,94.609630727891,49551.94
2021-02-24 14:20:00,72519695.26,49649.32,49649.32,49383.58,49419.89,96.7277358,4791810.273983711,49539.15476623522,59.95775718226114,49563.41
2021-02-24 14:25:00,72015551.19,49419.88,49544.99,49334.42,49492.97,84.25527752,4167699.0908384947,49465.13991184935,43.80206377666241,49484.78
2021-02-24 14:30:00,86600067.28,49483.59,49685.48,49358.8,49389.6,100.26410777,4964629.737792903,49515.52303423947,84.31611896886926,49556.31
2021-02-24 14:35:00,93583844.65,49389.61,49412.04,49092.3,49344.89,119.53663828,5889901.459387873,49272.77146268324,72.58724198047706,49384.28
2021-02-24 14:40:00,136294617.36,49344.89,49376.22,48731.33,48763.07,171.47321532,8406159.84221213,49023.16566773835,178.58281214482028,49282.05
2021-02-24 14:45:00,127878837.84,48751.7,49241.71,48751.7,49187.77,150.50165095,7379689.384313173,49033.9430679393,114.2331369956528,49227.34
2021-02-24 14:50:00,103033487.54,49187.76,49187.77,48912.39,49043.12,132.71428292,6509942.620549332,49052.31356653237,67.58159097249609,49069.93
2021-02-24 14:55:00,87819579.17,49051.0,49450.0,49051.0,49427.61,98.56158708,4851279.245396635,49220.790666235625,113.35058375924672,49317.3
2021-02-24 15:00:00,104405231.85,49427.61,49641.49,49379.08,49512.38,113.68447269,5630072.131967091,49523.66843728456,63.005880576919886,49527.27
2021-02-24 15:05:00,80000353.81,49512.38,49512.38,49180.82,49194.17,74.03196571,3655830.595897585,49381.784757928785,88.4816527847044,49305.11
2021-02-24 15:10:00,113312521.48,49194.46,49194.46,48847.09,48935.05,131.06408682,6424521.904530704,49018.17164723373,78.26536584154839,49057.44
2021-02-24 15:15:00,128172206.09,48935.06,49121.73,48665.0,48744.06,172.18591758,8416981.371713145,48883.099675108424,101.57013668350504,48883.41
2021-02-24 15:20:00,170998223.62,48731.61,48878.22,48500.0,48840.25,243.88698996,11852531.446517255,48598.45721356926,75.26293066704628,48563.08
2021-02-24 15:25:00,123398564.69,48826.37,49222.01,48810.08,49178.48,156.89915288,7690556.382904708,49015.920365017,104.98782486448138,49027.3
2021-02-24 15:30:00,110150831.33,49178.47,49379.0,49022.9,49300.72,196.26904995,9658568.916938292,49210.860904451496,97.76183784208288,49336.82
2021-02-24 15:35:00,116633673.17,49300.72,49617.3,49300.71,49417.82,226.62950336,11223812.024296273,49524.93765327321,68.60664280349499,49425.95
2021-02-24 15:40:00,97419157.34,49420.01,49460.0,49175.0,49277.63,141.62315064,6987518.305540275,49338.81412723438,64.43028405105801,49244.3
2021-02-24 15:45:00,103530070.93,49276.13,49717.45,49268.86,49516.62,126.97840295,6292770.979324139,49557.80536790992,87.1264504425115,49379.4
2021-02-24 15:50:00,73172305.05,49497.88,49637.99,49493.23,49575.99,65.50852212,3247576.287721134,49574.867248144445,28.865526954927724,49571.15
2021-02-24 15:55:00,116223994.89,49573.08,49877.97,49569.61,49850.22,143.25156146,7130831.434513996,49778.38539306346,85.39355890525671,49603.25
2021-02-24 16:00:00,122770044.59,49850.0,50144.92,49800.01,49914.51,191.73804231,9580487.78852495,49966.54640415761,89.32108108709272,49812.05
2021-02-24 16:05:00,102906541.53,49914.5,49998.99,49785.86,49875.94,183.14160893,9141922.923947588,49917.23605224957,59.81861172848251,49962.08
2021-02-24 16:10:00,80601149.05,49887.21,49908.65,49659.55,49740.52,100.69170948,5009439.538448787,49750.26806396401,48.81974948147887,49732.93
2021-02-24 16:15:00,65691867.03,49747.9,49760.68,49566.55,49599.49,83.52806991,4149715.612431768,49680.49204181316,43.980414930937826,49635.1
2021-02-24 16:20:00,86080292.74,49597.29,49833.81,49365.0,49554.63,137.84457256,6837371.261563369,49602.03462916356,111.0419332245535,49782.99
2021-02-24 16:25:00,68275012.33,49554.63,49639.18,49460.1,49513.85,80.11744497,3972492.0331845726,49583.35896348258,38.07051265348596,49521.03
2021-02-24 16:30:00,79288758.48,49524.42,49804.84,49501.0,49685.0,95.92920695000001,4765905.943384507,49681.49007912243,81.00601644247408,49671.12
2021-02-24 16:35:00,75873718.53,49688.8,49882.8,49688.8,49767.14,60.46342486,3009714.906415209,49777.44666935509,44.298371244028175,49833.33
2021-02-24 16:40:00,69233523.04,49767.14,49767.14,49600.0,49625.57,60.01519182,2980594.834714021,49664.00580129014,33.74943930895498,49647.56
2021-02-24 16:45:00,62190438.45,49625.57,49699.88,49555.1,49670.03,55.2866445,2743773.2898916192,49628.1392134699,34.426446027143555,49647.91
2021-02-24 16:50:00,68653569.11,49670.03,49823.84,49550.0,49555.23,57.05050873,2836761.5873739775,49723.68609015167,66.04899700566138,49762.57
2021-02-24 16:55:00,76766408.45,49550.0,49628.74,49353.95,49371.5,55.11362211,2726371.6838374087,49468.20004673086,79.7334064250683,49410.78
2021-02-24 17:00:00,73439643.4,49371.49,49656.22,49360.64,49643.79,66.41180393,3286271.944458344,49483.25071732989,94.24980451567579,49481.79
2021-02-24 17:05:00,90325866.52,49642.31,49999.0,49561.08,49935.06,86.54235523,4313588.124601741,49843.66456329617,137.7963698692747,49690.11
2021-02-24 17:10:00,80907258.77,49935.06,49985.81,49747.57,49787.34,71.12472866,3547113.237794332,49871.72963078313,58.98620910342762,49895.45
2021-02-24 17:15:00,64666608.51,49780.89,49922.01,49780.88,49876.98,75.59167137,3768494.8293333296,49853.30739530293,30.091543523984605,49870.0
2021-02-24 17:20:00,71650870.49,49876.97,49961.49,49831.53,49920.02,71.86623934,3585616.4270050004,49892.91856557859,33.36683083671422,49922.01
2021-02-24 17:25:00,70932481.5,49920.01,49920.01,49720.37,49740.88,74.27946957,3701147.1033563,49827.32274182958,45.05286765933373,49796.89
2021-02-24 17:30:00,73964801.07,49744.8,49900.0,49637.27,49696.16,78.54627568,3906406.661487752,49733.82413957571,64.50267577962967,49711.37
2021-02-24 17:35:00,69867255.33,49697.6,49855.28,49662.73,49774.96,88.40550898,4394903.229787312,49713.00183093309,53.76997061567191,49818.2
2021-02-24 17:40:00,57883156.08,49774.96,49930.37,49748.29,49901.88,39.8839885,1988419.3686776976,49855.07827728155,48.730458122600865,49906.87
2021-02-24 17:45:00,59726497.25,49901.88,49920.24,49785.91,49819.12,75.69912941,3773291.432153727,49845.90260895745,33.52637910080659,49869.91
2021-02-24 17:50:00,58616259.98,49819.12,49859.65,49801.82,49857.64,50.65750648,2524964.61602874,49843.83937305752,13.889495973190476,49804.95
2021-02-24 17:55:00,80219702.27,49847.42,50113.72,49847.41,50096.69,101.57916753,5074976.444705824,49960.799720149305,71.0337060334195,50054.39
2021-02-24 18:00:00,73924334.61,50096.69,50103.57,49960.7,49997.94,65.49454881,3276109.4421479837,50021.10101791819,29.595612341384054,50010.88
2021-02-24 18:05:00,81526760.99,49997.94,49997.94,49735.22,49884.71,96.46599512,4811224.16015584,49874.8201806332,58.34431326132588,49800.0
2021-02-24 18:10:00,78195590.53,49884.7,49925.42,49650.0,49684.08,88.36803792,4395101.0011729635,49736.31988017963,77.37710414368162,49875.0
2021-02-24 18:15:00,71811239.79,49684.08,49820.0,49582.18,49589.59,79.00190741,3926352.2866522926,49699.46189116059,70.59251919835914,49724.29
2021-02-24 18:20:00,67685867.9,49589.59,49684.72,49544.84,49676.87,97.17807523,4818833.548754198,49587.66200451117,32.22765481166023,49673.37
2021-02-24 18:25:00,58940910.75,49676.87,49740.91,49654.91,49685.15,69.28689374,3443022.544304822,49692.26297291967,24.5212855260498,49724.6
2021-02-24 18:30:00,68532523.1,49685.14,49955.53,49658.25,49952.15,84.29264887,4200041.22577363,49826.89809939569,79.23888150454037,49880.92
2021-02-24 18:35:00,69994129.6,49952.15,50018.91,49901.1,49934.71,65.61805788,3277958.5607894,49955.129223483185,28.88872752548667,49956.79
2021-02-24 18:40:00,64108762.78,49940.0,49955.31,49860.37,49891.6,107.01412941,5339129.515836469,49891.81844745776,22.940844791740723,49867.99
2021-02-24 18:45:00,70151772.91,49891.59,49896.22,49766.83,49854.42,90.82778895,4524371.363266701,49812.63350754176,31.162544735667414,49790.05
2021-02-24 18:50:00,66659018.71,49854.62,49854.62,49681.44,49703.25,73.98666368,3680189.296575812,49741.252186921316,47.548800496940984,49832.35
2021-02-24 18:55:00,68762582.44,49703.25,49754.43,49600.0,49619.18,57.77055117,2868709.7202768927,49656.95604729839,46.09125471713072,49700.0
2021-02-24 19:00:00,66892112.26,49619.19,49733.51,49608.46,49642.35,62.27724269,3093297.9633844113,49669.796377820516,34.652274688458895,49640.0
2021-02-24 19:05:00,87199748.86,49635.72,49635.72,49280.0,49396.52,116.2129086,5748656.276698707,49466.589778639325,74.8003569590078,49524.39
2021-02-24 19:10:00,100821206.39,49399.89,49713.38,49391.31,49397.01,200.43599099,9918441.330257112,49484.333034539464,86.49816790681326,49646.31
2021-02-24 19:15:00,66152460.36,49397.01,49540.57,49397.0,49515.48,87.09205932,4308478.327625275,49470.39214901038,33.09109546769433,49474.54
2021-02-24 19:20:00,56114605.83,49520.26,49576.12,49484.44,49529.13,54.21940559,2684860.3608316174,49518.43959954445,22.507034234568778,49550.65
2021-02-24 19:25:00,59014689.2,49535.77,49536.51,49400.0,49474.27,56.63492398,2801804.8968980396,49471.32793693633,40.179184464395306,49472.61
2021-02-24 19:30:00,88782631.59,49472.47,49472.47,49153.96,49203.05,94.58133645,4658060.0939384615,49249.25221796717,64.26216745635874,49176.17
2021-02-24 19:35:00,104352209.36,49203.06,49216.19,48833.24,48892.5,134.69766606,6599149.81774612,48992.31004349088,78.85177022010619,49100.0
2021-02-24 19:40:00,92113429.24,48895.62,49165.92,48895.62,49013.46,163.58412418,8025370.469235006,49059.59248468561,48.911038826226815,48976.64
2021-02-24 19:45:00,81077124.48,49013.46,49241.73,48960.0,49032.36,92.41698038,4538282.052325822,49106.5822932682,56.950195941199205,49000.0
2021-02-24 19:50:00,73910911.64,49032.36,49172.73,48950.0,48957.3,82.57534116000001,4049783.2549732304,49043.49407562569,58.378329801361296,49054.74
2021-02-24 19:55:00,80424265.88,48952.66,49088.14,48900.0,48990.27,128.9244479,6313756.345654544,48972.52963651857,41.64795928201283,48972.16
2021-02-24 20:00:00,89966014.26,48990.27,49276.8,48870.8,49224.98,137.97520816,6765710.7412818335,49035.69874260396,129.12154188036882,49142.26
2021-02-24 20:05:00,62604417.76,49224.99,49227.05,49046.28,49059.13,67.56892611,3320407.548241045,49141.04366311122,51.072734858456336,49108.15
2021-02-24 20:10:00,70898097.25,49059.13,49239.7,49014.97,49204.33,135.99150716,6681584.272755258,49132.364309295284,54.38248391491982,49093.32
2021-02-24 20:15:00,61686386.8,49204.33,49208.52,48950.0,48950.01,75.55880203,3708774.926951076,49084.617904324856,52.75441832208847,48957.11
2021-02-24 20:20:00,88014756.32,48950.0,49030.0,48805.0,48838.06,133.34009578,6522572.648725114,48916.81388535082,54.84572750024449,48890.0
2021-02-24 20:25:00,86411781.36,48839.88,48909.78,48764.88,48898.07,86.86680806,4243041.802703075,48845.374861389544,37.65637429485843,48840.01
2021-02-24 20:30:00,101290370.62,48898.08,48898.08,48625.01,48722.33,162.95308656,7937767.02435152,48711.97712127289,56.22069201080265,48853.61
2021-02-24 20:35:00,88736360.41,48721.77,48894.69,48608.58,48889.19,141.33400415,6892139.51340018,48764.906611472245,66.75614017089515,48806.9
2021-02-24 20:40:00,73671405.48,48888.32,48997.6,48669.46,48671.82,89.96593986,4396083.776811429,48863.86763315506,97.62034788737843,48862.55
2021-02-24 20:45:00,75305431.34,48675.05,48896.25,48665.82,48885.63,138.04785676,6732164.815510648,48766.89123261581,61.18307962617581,48730.8
2021-02-24 20:50:00,70028307.69,48886.15,49002.5,48861.28,48987.51,111.87421261,5476380.800254716,48951.2343594828,37.220484172354766,48962.52
2021-02-24 20:55:00,91544713.43,48987.53,49259.65,48916.53,49174.4,126.91205299,6225784.5175876375,49055.89635429029,101.8614742468763,49148.1
2021-02-24 21:00:00,62528190.09,49174.41,49174.41,48956.2,48959.31,92.73135266999999,4551145.2762621995,49078.819031770305,56.950197916223225,49000.0
2021-02-24 21:05:00,80681977.95,48959.3,49000.0,48642.82,48736.99,127.56456825000001,6223857.133492728,48789.857707943345,72.62559190834192,48865.08
2021-02-24 21:10:00,77590959.45,48736.99,48736.99,48550.0,48552.08,71.31243954,3466419.205518189,48608.89948343211,42.270847982404405,48641.37
2021-02-24 21:15:00,100821495.33,48552.09,48644.47,48259.0,48275.01,154.83769042,7501654.875357325,48448.50665886937,98.20892280990314,48557.31
2021-02-24 21:20:00,116491899.05,48279.03,48579.0,48150.0,48509.74,171.73256126,8289830.866751672,48271.74768680598,107.83757334558442,48305.25
2021-02-24 21:25:00,86105333.84,48510.61,48510.61,48172.42,48173.98,118.1830794,5703353.86687381,48258.633095608864,76.84016690029382,48219.48
2021-02-24 21:30:00,75139923.22,48178.24,48327.04,48169.59,48326.41,115.77248567,5588326.950429824,48269.9055659813,36.87141986861884,48169.59
2021-02-24 21:35:00,81889184.49,48326.41,48550.0,48286.0,48418.26,78.00288291,3777763.9996656524,48431.08175917612,55.37711484588627,48434.65
2021-02-24 21:40:00,62852377.94,48429.29,48519.03,48382.0,48471.9,46.1438945,2236175.397430394,48460.916046659084,26.25737535447629,48477.21
2021-02-24 21:45:00,70369637.63,48475.1,48484.75,48212.59,48283.87,70.88760893,3428495.2193070576,48365.225898543475,77.7514127909127,48446.22
2021-02-24 21:50:00,86085653.54,48264.45,48379.4,48111.0,48376.5,100.10627633,4827800.013712136,48226.74652084061,56.262630682915486,48266.71
2021-02-24 21:55:00,106604086.2,48376.5,48935.04,48307.06,48757.56,109.55240445,5332238.451245488,48672.94769124976,155.48209925528704,48703.3
2021-02-24 22:00:00,76691424.1,48758.08,48760.22,48385.58,48450.55,71.02633841,3449458.633273334,48565.90823197603,91.24610553464606,48750.0
2021-02-24 22:05:00,77705145.73,48450.54,48528.24,48137.14,48150.01,60.50632914,2923013.2409638516,48309.21463109357,113.36354857291552,48306.97
2021-02-24 22:10:00,88254003.2,48150.01,48411.72,48078.62,48187.04,82.07919575,3958603.718788817,48229.075377956746,91.97240688282166,48365.0
2021-02-24 22:15:00,72427818.13,48187.05,48497.92,48183.4,48344.92,82.8307742,4008183.0270408634,48390.02249771152,74.29440456120975,48421.9
2021-02-24 22:20:00,107952222.5,48341.96,48479.87,48305.39,48479.29,91.1293899,4407542.525040589,48365.76355747762,47.689810522328315,48325.02
2021-02-24 22:25:00,112095703.03,48479.28,48710.27,48436.76,48710.06,78.65244603000001,3818649.173370868,48550.92709913103,79.87618959473212,48552.15
2021-02-24 22:30:00,107226127.43,48710.06,48929.03,48582.28,48921.53,144.94924212,7069460.351251294,48771.971814786426,93.04464343092336,48874.47
2021-02-24 22:35:00,88921286.19,48927.44,48987.38,48617.18,48707.98,93.19839326,4550346.598491737,48824.303073524214,108.18055048993834,48681.74
2021-02-24 22:40:00,58648181.45,48706.21,48815.0,48599.56,48599.56,53.86731825,2623783.7549984804,48708.267651666145,37.700090245632516,48616.94
2021-02-24 22:45:00,62992080.85,48599.55,48755.38,48500.0,48705.48,62.67696702,3047885.4317874885,48628.47672279546,67.4040917376901,48723.12
2021-02-24 22:50:00,61617199.14,48705.48,48850.0,48699.18,48849.99,57.82716978,2820836.678825445,48780.47273551774,40.55904042823368,48847.27
2021-02-24 22:55:00,60351105.28,48849.99,48934.96,48739.56,48850.4,38.05944539,1859775.9090375425,48865.029166352295,42.33856591891081,48765.23
2021-02-24 23:00:00,88494401.19,48842.66,49261.52,48775.05,49191.95,124.20028032,6091449.777459524,49045.3786558694,157.66219399364041,49211.98
2021-02-24 23:05:00,93608663.6,49191.95,49549.5,49171.32,49458.89,108.46210504,5361268.412422143,49429.876088473,77.91381053709188,49428.7
2021-02-24 23:10:00,66471667.08,49452.93,49452.93,49263.56,49398.7,72.63932962,3584398.439451222,49345.14756953812,38.01337093026138,49350.02
2021-02-24 23:15:00,78784898.86,49394.62,49394.62,49114.91,49191.93,114.50548722,5640003.768038643,49255.31435190065,49.15638355345953,49246.16
2021-02-24 23:20:00,73675743.52,49191.93,49480.28,49191.93,49367.01,67.25737474,3319446.076875607,49354.38068624811,66.47425645867956,49380.57
2021-02-24 23:25:00,58995830.62,49367.01,49503.66,49241.4,49360.0,63.1873846,3121302.772981944,49397.562389090315,68.66136585127057,49419.59
2021-02-24 23:30:00,68110435.27,49359.99,49559.06,49359.99,49398.17,53.78952161,2660027.748381544,49452.526603007,45.483294704159235,49400.43
2021-02-24 23:35:00,78750861.74,49398.17,49762.44,49383.22,49609.33,52.44063438,2602179.8897326817,49621.44185511819,76.5794032696215,49644.53
2021-02-24 23:40:00,60640711.82,49586.1,49639.62,49500.0,49609.76,44.32908585,2198120.852522794,49586.42413607982,39.84710841570691,49627.49
2021-02-24 23:45:00,64257716.93,49609.77,49788.0,49568.88,49713.82,46.6943526,2320043.9558754945,49685.750560668326,43.021055523811626,49600.0
2021-02-24 23:50:00,91160378.36,49717.03,49751.92,49525.99,49600.64,157.68117682,7827952.5390280215,49644.17882271371,47.1576881423539,49643.97
2021-02-24 23:55:00,68732516.17,49600.65,49750.0,49527.97,49737.82,81.82282587,4060674.4976119865,49627.6491851257,61.97264213128617,49629.87
